event_id,device_id,event_type,event_value,event_ts,payload
e_5791,d_6217779c,telemetry,see_payload,2024-02-07T06:10:31.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5792,d_af9313d8,telemetry,see_payload,2024-01-02T22:18:45.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACDEB78305-E""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5793,d_38210fc6,telemetry,see_payload,2024-02-02T12:19:30.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 98}, {""code"": ""cur_current"", ""value"": 571}, {""code"": ""cur_power"", ""value"": 2060}, {""code"": ""cur_voltage"", ""value"": 1176}]}"
e_5794,d_f4abcb9e,telemetry,see_payload,2024-01-03T10:11:43.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5795,d_52b4449b,telemetry,see_payload,2024-02-07T22:18:55.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 35}, {""code"": ""cur_current"", ""value"": 63}, {""code"": ""cur_power"", ""value"": 830}, {""code"": ""cur_voltage"", ""value"": 1173}]}"
e_5796,d_871a0d7b,telemetry,see_payload,2024-01-09T12:43:51.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 14}, {""code"": ""cur_current"", ""value"": 1288}, {""code"": ""cur_power"", ""value"": 1870}, {""code"": ""cur_voltage"", ""value"": 1115}]}"
e_5797,d_f4abcb9e,telemetry,see_payload,2024-01-07T23:03:25.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5798,d_4e098c55,telemetry,see_payload,2024-01-17T19:13:25.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5799,d_21818738,telemetry,see_payload,2024-02-07T16:26:26.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC6E22EE8B-8""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.5, ""scale"": ""C""}}"
e_5800,d_42aab251,telemetry,see_payload,2024-01-08T11:37:37.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC1BD424D2-8""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 23.5, ""scale"": ""C""}}"
e_5801,d_f53285e4,telemetry,see_payload,2024-01-10T08:05:49.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5802,d_354f8d61,telemetry,see_payload,2024-01-26T02:27:23.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC2721063A-D""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5803,d_8656f498,telemetry,see_payload,2024-01-12T12:00:52.000Z,"{""metadata"": {""dsn"": ""AC37C4BA4D-6""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5804,d_662ff082,telemetry,see_payload,2024-02-04T10:50:27.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 703}, {""code"": ""temp_value"", ""value"": 265}]}"
e_5805,d_a5deb4db,telemetry,see_payload,2024-01-05T23:27:53.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC75BC8B40-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5806,d_c477da5b,telemetry,see_payload,2024-01-06T21:15:55.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 478}, {""code"": ""temp_value"", ""value"": 266}]}"
e_5807,d_2b6b80d3,telemetry,see_payload,2024-02-07T20:35:08.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC4D212E46-C""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5808,d_f4abcb9e,telemetry,see_payload,2024-02-04T13:51:38.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5809,d_5d3c7000,telemetry,see_payload,2024-02-07T04:59:19.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACDAB5E089-9""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.4, ""scale"": ""C""}}"
e_5810,d_eb39fd8d,telemetry,see_payload,2024-01-05T06:47:07.000Z,"{""metadata"": {""dsn"": ""AC30A842C4-8""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5811,d_da36c05b,telemetry,see_payload,2024-01-21T01:27:05.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 325}, {""code"": ""temp_value"", ""value"": 636}]}"
e_5812,d_8e7d3e66,telemetry,see_payload,2024-02-06T13:33:21.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACE0526D64-F""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.1, ""scale"": ""C""}}"
e_5813,d_f7da1d39,telemetry,see_payload,2024-01-10T15:29:38.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5814,d_73997982,telemetry,see_payload,2024-01-01T14:55:34.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5815,d_709c6d18,telemetry,see_payload,2024-01-20T20:29:02.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5816,d_2f531527,telemetry,see_payload,2024-01-02T17:13:36.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5817,d_edfc8743,telemetry,see_payload,2024-02-02T08:51:04.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC61BD9FB7-5""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5818,d_f4abcb9e,telemetry,see_payload,2024-01-29T09:03:50.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5819,d_a0fd2de5,telemetry,see_payload,2024-01-16T12:39:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5820,d_0aeb67bd,telemetry,see_payload,2024-01-25T21:56:26.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5821,d_1c8085ef,telemetry,see_payload,2024-01-17T13:40:42.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACCFDB478A-8""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5822,d_5df32de9,telemetry,see_payload,2024-02-05T05:20:36.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5823,d_0411e3ee,telemetry,see_payload,2024-01-10T05:46:17.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACF72A794E-1""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5824,d_2fd502d9,telemetry,see_payload,2024-01-31T15:10:48.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 123}, {""code"": ""temp_value"", ""value"": 64}]}"
e_5825,d_db118ec1,telemetry,see_payload,2024-01-15T04:27:51.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACA992E5FC-8""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5826,d_f909abf0,telemetry,see_payload,2024-01-14T01:35:24.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC53CBA4C2-E""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 19.8, ""scale"": ""C""}}"
e_5827,d_a5f3d5ac,telemetry,see_payload,2024-01-21T02:14:00.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC51757EFD-7""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5828,d_f4abcb9e,telemetry,see_payload,2024-01-15T12:35:29.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5829,d_212b804b,telemetry,see_payload,2024-01-22T20:23:15.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 16}, {""code"": ""cur_current"", ""value"": 1582}, {""code"": ""cur_power"", ""value"": 1720}, {""code"": ""cur_voltage"", ""value"": 2400}]}"
e_5830,d_f4abcb9e,telemetry,see_payload,2024-01-16T19:04:06.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5831,d_54b36752,telemetry,see_payload,2024-01-25T06:20:00.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 795}, {""code"": ""temp_value"", ""value"": 55}]}"
e_5832,d_fad0113a,telemetry,see_payload,2024-01-25T05:30:26.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5833,d_5da15233,telemetry,see_payload,2024-01-13T03:43:02.000Z,"{""metadata"": {""dsn"": ""ACE11EF259-7""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5834,d_a0eb07dd,telemetry,see_payload,2024-01-19T11:31:09.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5835,d_417e9e87,telemetry,see_payload,2024-01-03T13:15:14.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5836,d_b27b3b90,telemetry,see_payload,2024-01-28T06:44:36.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC21BB8706-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5837,d_baa69c58,telemetry,see_payload,2024-01-25T16:53:02.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5838,d_0c797082,telemetry,see_payload,2024-01-31T22:46:38.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 357}, {""code"": ""temp_value"", ""value"": 169}]}"
e_5839,d_5e25b09f,telemetry,see_payload,2024-01-31T10:44:02.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC3A1D2FD5-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5840,d_b5bc32e2,telemetry,see_payload,2024-02-01T15:15:18.000Z,"{""metadata"": {""dsn"": ""AC646646FE-B""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5841,d_9f01e3d6,telemetry,see_payload,2024-01-04T18:01:34.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACD6861981-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5842,d_0c9fc5c2,telemetry,see_payload,2024-01-10T04:48:49.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 438}, {""code"": ""temp_value"", ""value"": 898}]}"
e_5843,d_d04ef2c2,telemetry,see_payload,2024-01-28T16:59:06.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 142}, {""code"": ""temp_value"", ""value"": 917}]}"
e_5844,d_502f0068,telemetry,see_payload,2024-01-06T18:32:37.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACF73BAD93-0""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5845,d_93382da6,telemetry,see_payload,2024-01-09T21:49:08.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5846,d_a4a8c9f2,telemetry,see_payload,2024-01-12T15:49:47.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC67B29160-3""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 18.1, ""scale"": ""C""}}"
e_5847,d_fad0113a,telemetry,see_payload,2024-02-07T20:48:53.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5848,d_79213188,telemetry,see_payload,2024-02-01T05:00:57.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC60AC4F8E-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5849,d_5d3c7000,telemetry,see_payload,2024-01-24T06:26:38.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACFB9C4F1E-8""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 23.1, ""scale"": ""C""}}"
e_5850,d_3a281f0f,telemetry,see_payload,2024-01-10T06:30:30.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 654}, {""code"": ""temp_value"", ""value"": 994}]}"
e_5851,d_f4abcb9e,telemetry,see_payload,2024-01-09T15:19:03.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5852,d_c053057f,telemetry,see_payload,2024-01-05T12:46:01.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 213}, {""code"": ""temp_value"", ""value"": 503}]}"
e_5853,d_961731d5,telemetry,see_payload,2024-01-20T08:27:59.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC56E99DA6-B""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5854,d_0a8011a9,telemetry,see_payload,2024-01-16T08:13:08.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC4FDB49BC-A""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5855,d_93d794a3,telemetry,see_payload,2024-02-05T08:12:40.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5856,d_0505afb3,telemetry,see_payload,2024-01-12T06:10:54.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC299C0D8F-C""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5857,d_75e0d4e0,telemetry,see_payload,2024-01-04T17:25:34.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5858,d_4081086d,telemetry,see_payload,2024-01-02T11:21:06.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC3B1BD2E5-C""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 19.0, ""scale"": ""C""}}"
e_5859,d_699bd5a5,telemetry,see_payload,2024-01-19T01:33:58.000Z,"{""metadata"": {""dsn"": ""AC9E3DA173-9""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5860,d_bcf748c8,telemetry,see_payload,2024-01-26T16:10:08.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 59}, {""code"": ""cur_current"", ""value"": 378}, {""code"": ""cur_power"", ""value"": 60}, {""code"": ""cur_voltage"", ""value"": 1138}]}"
e_5861,d_79181460,telemetry,see_payload,2024-01-14T17:15:34.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC892FDA8F-0""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.6, ""scale"": ""C""}}"
e_5862,d_ef786bde,telemetry,see_payload,2024-01-21T01:00:24.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5863,d_3a281f0f,telemetry,see_payload,2024-01-11T13:11:18.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 422}, {""code"": ""temp_value"", ""value"": 127}]}"
e_5864,d_66c4cd5f,telemetry,see_payload,2024-01-25T08:27:56.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 120}, {""code"": ""temp_value"", ""value"": 906}]}"
e_5865,d_943d8688,telemetry,see_payload,2024-01-31T01:21:26.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 558}, {""code"": ""temp_value"", ""value"": 762}]}"
e_5866,d_d5ec0b07,telemetry,see_payload,2024-01-13T20:48:20.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACC5F8C445-5""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 21.5, ""scale"": ""C""}}"
e_5867,d_f4abcb9e,telemetry,see_payload,2024-01-30T20:53:32.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5868,d_d5a3a289,telemetry,see_payload,2024-01-02T13:48:10.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 24}, {""code"": ""temp_value"", ""value"": 110}]}"
e_5869,d_491884a6,telemetry,see_payload,2024-01-17T17:49:15.000Z,"{""metadata"": {""dsn"": ""AC8DBA8CB6-A""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5870,d_e5c5cbd6,telemetry,see_payload,2024-01-01T04:38:02.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACE257DE5C-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5871,d_981936e3,telemetry,see_payload,2024-01-25T05:09:34.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC84EFCB9E-9""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 24.1, ""scale"": ""C""}}"
e_5872,d_1cf9fa6e,telemetry,see_payload,2024-01-24T09:32:28.000Z,"{""metadata"": {""dsn"": ""AC2AA49F68-F""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5873,d_ee7af50f,telemetry,see_payload,2024-01-20T15:22:39.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACA6895A42-8""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5874,d_1f6189fc,telemetry,see_payload,2024-02-03T14:44:06.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5875,d_0c797082,telemetry,see_payload,2024-01-31T12:29:05.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 980}, {""code"": ""temp_value"", ""value"": 459}]}"
e_5876,d_f4abcb9e,telemetry,see_payload,2024-01-22T07:39:42.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5877,d_d497ab33,telemetry,see_payload,2024-02-06T13:44:28.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 545}, {""code"": ""temp_value"", ""value"": 856}]}"
e_5878,d_98adb6b5,telemetry,see_payload,2024-01-08T09:38:29.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACB8DB982A-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5879,d_7e62360f,telemetry,see_payload,2024-01-24T23:35:43.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACC772F65E-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5880,d_556d7e9f,telemetry,see_payload,2024-02-03T06:44:22.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5881,d_98adb6b5,telemetry,see_payload,2024-02-05T09:10:02.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC1C665FA6-B""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5882,d_8fde21c1,telemetry,see_payload,2024-01-27T05:54:34.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 68}, {""code"": ""cur_current"", ""value"": 1657}, {""code"": ""cur_power"", ""value"": 2070}, {""code"": ""cur_voltage"", ""value"": 1129}]}"
e_5883,d_71bbfcf7,telemetry,see_payload,2024-01-04T17:51:53.000Z,"{""metadata"": {""dsn"": ""ACAA38A1AF-F""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5884,d_c050c630,telemetry,see_payload,2024-01-12T09:09:02.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC0D2DB05A-C""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5885,d_4226978a,telemetry,see_payload,2024-01-13T06:54:36.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 20}, {""code"": ""cur_current"", ""value"": 467}, {""code"": ""cur_power"", ""value"": 1710}, {""code"": ""cur_voltage"", ""value"": 1186}]}"
e_5886,d_1ff3c87a,telemetry,see_payload,2024-01-19T07:56:06.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 165}, {""code"": ""temp_value"", ""value"": 984}]}"
e_5887,d_85e09d36,telemetry,see_payload,2024-01-06T16:41:05.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5888,d_c89a0950,telemetry,see_payload,2024-02-04T03:08:02.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACCBA67307-1""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5889,d_82425990,telemetry,see_payload,2024-01-01T18:56:41.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACFF8348B2-8""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 24.7, ""scale"": ""C""}}"
e_5890,d_9853578f,telemetry,see_payload,2024-01-28T15:27:26.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 36}, {""code"": ""temp_value"", ""value"": 371}]}"
e_5891,d_6d5278d4,telemetry,see_payload,2024-01-07T23:44:48.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACB99D896E-4""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 21.2, ""scale"": ""C""}}"
e_5892,d_4226978a,telemetry,see_payload,2024-01-06T10:54:59.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 55}, {""code"": ""cur_current"", ""value"": 327}, {""code"": ""cur_power"", ""value"": 70}, {""code"": ""cur_voltage"", ""value"": 1213}]}"
e_5893,d_7c8da7cd,telemetry,see_payload,2024-01-22T09:53:17.000Z,"{""metadata"": {""dsn"": ""AC0FFACF9A-8""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5894,d_0d67ed44,telemetry,see_payload,2024-01-23T22:04:52.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 39}, {""code"": ""cur_current"", ""value"": 278}, {""code"": ""cur_power"", ""value"": 1150}, {""code"": ""cur_voltage"", ""value"": 1196}]}"
e_5895,d_d8e99313,telemetry,see_payload,2024-01-28T13:22:10.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5896,d_0411e3ee,telemetry,see_payload,2024-01-23T01:30:58.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC8EEB4288-A""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5897,d_556d7e9f,telemetry,see_payload,2024-01-08T19:01:40.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5898,d_def376be,telemetry,see_payload,2024-01-26T16:19:50.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC360AE56C-E""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5899,d_34cd2db3,telemetry,see_payload,2024-02-01T13:02:41.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACD9EFD5D3-9""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5900,d_21a36f36,telemetry,see_payload,2024-01-03T14:46:21.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC620EDF60-0""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_5901,d_ef356405,telemetry,see_payload,2024-01-10T12:09:27.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 27}, {""code"": ""temp_value"", ""value"": 504}]}"
e_5902,d_728802ab,telemetry,see_payload,2024-01-18T17:40:26.000Z,"{""metadata"": {""dsn"": ""AC2A5425A6-1""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5903,d_c6ddd73a,telemetry,see_payload,2024-01-11T13:13:20.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5904,d_51b9d0c0,telemetry,see_payload,2024-01-26T17:38:39.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACAC798C64-7""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 18.2, ""scale"": ""C""}}"
e_5905,d_7b52892a,telemetry,see_payload,2024-02-04T22:36:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5906,d_29401393,telemetry,see_payload,2024-01-24T10:59:21.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5907,d_e153f829,telemetry,see_payload,2024-02-02T21:47:20.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC76D8389D-6""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 20.5, ""scale"": ""C""}}"
e_5908,d_8656f498,telemetry,see_payload,2024-02-01T22:58:46.000Z,"{""metadata"": {""dsn"": ""ACAB25C8F9-1""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_5909,d_ef786bde,telemetry,see_payload,2024-02-05T15:48:14.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_5910,d_33ee9c33,telemetry,see_payload,2024-01-07T06:08:20.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 19}, {""code"": ""cur_current"", ""value"": 973}, {""code"": ""cur_power"", ""value"": 2750}, {""code"": ""cur_voltage"", ""value"": 1238}]}"
e_5911,d_4f395d5e,telemetry,see_payload,2024-02-03T06:57:50.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC39DF4593-3""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 20.9, ""scale"": ""C""}}"
e_5912,d_c4431a0f,telemetry,see_payload,2024-01-30T10:57:08.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 21}, {""code"": ""cur_current"", ""value"": 150}, {""code"": ""cur_power"", ""value"": 1590}, {""code"": ""cur_voltage"", ""value"": 1132}]}"
e_5913,d_05655d2b,telemetry,see_payload,2024-02-01T12:58:54.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC80D530C7-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_5914,d_4f73700b,telemetry,see_payload,2024-01-26T08:54:03.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 725}, {""code"": ""temp_value"", ""value"": 681}]}"
